order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,anomaly_type
06f39c67a9d68f76a8bfdb092852829f,delivered,2018-07-04 18:14:57,2018-07-05 16:32:57,2018-07-05 15:17:00,2018-07-09 21:33:12,2018-08-02,carrier_before_approval
a605e090234561f97bea7da842220f0d,delivered,2018-07-02 09:01:31,2018-07-05 16:21:51,2018-07-05 15:51:00,2018-07-11 16:54:17,2018-07-30,carrier_before_approval
af68048a682392b0cc14f22a8eef5b7e,delivered,2018-04-22 22:25:07,2018-04-24 18:12:48,2018-04-23 21:12:06,2018-04-24 21:41:12,2018-05-10,carrier_before_approval
9419274d2366b746f60fce753c5a3618,delivered,2018-07-22 22:00:38,2018-07-27 23:30:47,2018-07-24 13:08:00,2018-07-31 19:32:32,2018-08-13,carrier_before_approval
19a870c81a3ab57258a090b0976ec5ee,delivered,2018-07-03 10:12:47,2018-07-05 16:21:33,2018-07-04 13:44:00,2018-07-11 15:21:07,2018-07-25,carrier_before_approval
4895f8a5926847fbac7dd72661f60dd0,delivered,2018-07-30 16:39:18,2018-08-01 16:31:37,2018-07-31 14:05:00,2018-08-02 00:28:44,2018-08-08,carrier_before_approval
4fab84dd561f10bb9c98293f34d749fa,delivered,2018-07-03 12:04:03,2018-07-05 16:32:43,2018-07-05 14:25:00,2018-07-11 15:24:32,2018-07-27,carrier_before_approval
cf72398d0690f841271b695bbfda82d2,delivered,2017-09-01 18:45:33,2017-09-13 22:04:39,2017-09-04 20:12:41,2017-09-11 14:15:02,2017-09-21,carrier_before_approval
11433594967d07f9ed0b30827fd35385,delivered,2018-04-20 15:36:47,2018-04-24 17:59:45,2018-04-23 19:12:56,2018-05-04 19:12:47,2018-05-18,carrier_before_approval
6cac054c444c98466bfa9af759df2f8a,delivered,2018-07-03 09:49:30,2018-07-05 16:13:01,2018-07-05 12:26:00,2018-07-10 19:34:17,2018-08-01,carrier_before_approval
da383ff6aa9558f3bd909b1d76789381,delivered,2018-08-20 13:56:52,2018-08-20 16:11:39,2018-08-20 13:55:00,2018-08-27 23:32:23,2018-08-31,carrier_before_approval
46bbd69cb8d68f6c34fc754e569b4630,delivered,2018-06-26 08:30:04,2018-06-26 11:56:57,2018-06-26 10:51:00,2018-07-03 16:28:47,2018-07-19,carrier_before_approval
ead9d718dbe26ebdb5a79beb5f31eff6,delivered,2018-04-19 11:13:02,2018-04-24 18:25:22,2018-04-24 00:15:12,2018-05-09 16:37:37,2018-05-17,carrier_before_approval
9d70bcdf379a446b3a834de708aa7781,delivered,2018-07-03 23:26:30,2018-07-05 16:17:23,2018-07-04 11:55:00,2018-07-07 13:14:44,2018-07-23,carrier_before_approval
9b087af1d905d8987ae126797c9d15b1,delivered,2018-08-01 13:47:04,2018-08-01 14:04:26,2018-08-01 13:31:00,2018-08-08 13:35:29,2018-08-15,carrier_before_approval
29f49e25d09d4c903d8b17278b5e59bf,delivered,2018-01-29 17:44:02,2018-02-03 23:31:44,2018-02-01 10:42:12,2018-02-16 18:56:33,2018-02-20,carrier_before_approval
ab478182632e0212e5edd04806d1238c,delivered,2018-07-02 11:41:29,2018-07-05 16:03:57,2018-07-04 11:36:00,2018-07-10 22:36:42,2018-07-20,carrier_before_approval
fb3cf8c9eb2412b0edc0a00a8f43a869,delivered,2018-05-29 14:07:25,2018-05-29 14:39:27,2018-05-29 13:58:00,2018-06-05 21:46:32,2018-07-20,carrier_before_approval
ff280fe8985905ec69a41d6510cdcbe4,delivered,2018-01-30 20:36:55,2018-02-04 23:31:36,2018-01-31 21:15:01,2018-02-06 18:56:42,2018-02-15,carrier_before_approval
fb6343faebbbee8c21d59d4ae59477a8,delivered,2018-07-04 11:27:08,2018-07-05 16:33:04,2018-07-05 15:51:00,2018-07-11 19:26:27,2018-08-06,carrier_before_approval
721b6eed5d18982b6869d2b1440e0fb2,delivered,2018-04-21 10:13:19,2018-04-24 17:27:06,2018-04-23 18:22:02,2018-04-26 03:12:03,2018-05-08,carrier_before_approval
478b98b4c7442950e6911539465abc95,delivered,2018-04-21 00:33:15,2018-04-24 19:27:57,2018-04-24 18:19:48,2018-04-30 21:57:49,2018-05-18,carrier_before_approval
fba03bf5e3db2585caab95fb6ef71c45,delivered,2018-04-22 01:19:36,2018-04-24 18:59:06,2018-04-23 19:22:54,2018-04-30 14:51:56,2018-05-16,carrier_before_approval
ee2c523648f8d3fddba9f09bc16a6490,delivered,2018-04-22 03:25:16,2018-04-24 18:59:39,2018-04-23 18:51:29,2018-04-26 10:48:46,2018-05-10,carrier_before_approval
0cf80be143500050973f324c3e068196,delivered,2018-07-26 14:33:26,2018-07-26 14:45:08,2018-07-26 13:32:00,2018-07-30 22:22:08,2018-08-15,carrier_before_approval
04ca915235b56ef2ce81703cdaa6a24b,delivered,2018-07-04 20:46:09,2018-07-05 16:20:57,2018-07-05 11:14:00,2018-07-10 20:38:39,2018-07-27,carrier_before_approval
9b5038dbc6702b00b24b9d493c82c371,delivered,2018-07-05 08:52:07,2018-07-05 16:10:18,2018-07-05 10:44:00,2018-07-11 21:04:54,2018-07-24,carrier_before_approval
5b431846416d0c400a970fee0d33b654,delivered,2018-04-21 19:04:31,2018-04-24 17:43:39,2018-04-23 19:03:11,2018-04-27 21:25:38,2018-05-16,carrier_before_approval
c1eee1544b567f58a25bad708d0d41bb,delivered,2018-04-23 14:49:20,2018-04-24 19:24:32,2018-04-24 18:02:25,2018-05-02 19:38:28,2018-05-17,carrier_before_approval
cf1748350d5972bde01008c436083c4b,delivered,2018-07-03 09:08:15,2018-07-05 16:08:04,2018-07-05 10:44:00,2018-07-10 15:22:09,2018-07-27,carrier_before_approval
16651b7711b8c360e79e0ac07fc8a1a9,delivered,2018-04-19 13:16:47,2018-04-24 17:43:05,2018-04-21 00:03:26,2018-05-02 22:58:44,2018-05-21,carrier_before_approval
28fb57d39d543fade1e8fa4804f7483e,delivered,2018-06-07 14:47:17,2018-06-07 15:18:51,2018-06-07 14:09:00,2018-06-20 11:28:36,2018-07-11,carrier_before_approval
6df6c9c9af6ef75b4f06f8a7b9f47e9c,delivered,2018-07-23 08:50:48,2018-07-28 23:31:06,2018-07-24 14:47:00,2018-07-26 17:03:43,2018-07-31,carrier_before_approval
edaa372913b1dc07209e39b2f15f605c,delivered,2018-07-03 08:54:06,2018-07-05 16:40:34,2018-07-04 11:28:00,2018-07-10 16:56:45,2018-07-31,carrier_before_approval
b8684227da189137e8ecfd39564f85e1,delivered,2018-04-22 22:23:40,2018-04-24 18:11:28,2018-04-23 17:07:40,2018-04-26 18:08:49,2018-05-10,carrier_before_approval
efd4b23521a036f85f700bc5cb8fe971,delivered,2018-04-22 19:50:09,2018-04-24 18:14:36,2018-04-23 21:56:43,2018-04-30 19:54:50,2018-05-08,carrier_before_approval
933824572e25f2482e2b59e73b1c9858,delivered,2018-07-04 22:45:03,2018-07-05 16:13:04,2018-07-05 10:21:00,2018-07-11 19:08:27,2018-08-06,carrier_before_approval
6192897f85cb2aff6dd1fca56fddb45e,delivered,2018-07-18 13:34:22,2018-07-18 13:50:12,2018-07-18 11:33:00,2018-07-26 15:02:53,2018-08-03,carrier_before_approval
a00d80133807b3fcebee86be41116908,delivered,2018-04-22 17:44:50,2018-04-24 18:35:49,2018-04-23 22:37:31,2018-04-25 22:56:48,2018-05-08,carrier_before_approval
a850819097762e4dd825ae3d911f5861,delivered,2018-07-22 12:16:24,2018-07-23 11:31:42,2018-07-23 11:21:00,2018-07-31 16:10:37,2018-08-13,carrier_before_approval
c76b75e541b06461ec9cf363fd962ee3,delivered,2018-05-23 15:50:05,2018-05-23 16:16:01,2018-05-23 14:51:00,2018-06-07 19:31:51,2018-07-02,carrier_before_approval
67d53222525b2b5b1e913487b953e2db,delivered,2018-02-14 22:36:40,2018-02-16 14:29:50,2018-02-15 19:25:54,2018-02-28 23:58:37,2018-03-15,carrier_before_approval
03c8468d3001db38cadd59ac670341cc,delivered,2018-07-22 16:21:23,2018-07-27 23:31:15,2018-07-24 14:02:00,2018-08-02 01:46:31,2018-08-07,carrier_before_approval
0f75f2844ce21ea30f36b770fe2459c3,delivered,2018-07-03 22:46:47,2018-07-05 16:33:00,2018-07-05 10:22:00,2018-07-10 17:32:04,2018-08-01,carrier_before_approval
7916e8283be68b0f8c475ec68cf0f333,delivered,2018-07-03 10:52:13,2018-07-05 16:26:49,2018-07-05 14:13:00,2018-07-13 15:12:50,2018-07-27,carrier_before_approval
1fab4ac9d85079b3da72a11475ae1685,delivered,2017-09-01 19:04:22,2017-09-13 22:06:11,2017-09-04 13:10:23,2017-09-08 20:13:03,2017-09-20,carrier_before_approval
d8ff993abef623e4c9956f245c4345e9,delivered,2018-08-04 04:59:37,2018-08-09 23:31:23,2018-08-06 18:18:00,2018-08-14 00:07:41,2018-08-16,carrier_before_approval
83b168c70ec0325445963b36cda1eef3,delivered,2018-04-21 23:25:36,2018-04-24 18:59:21,2018-04-23 21:11:20,2018-04-28 13:44:42,2018-05-18,carrier_before_approval
d19e65e88e48b013c91b0e77c852d06e,delivered,2018-06-08 16:40:18,2018-06-08 19:31:01,2018-06-08 15:31:00,2018-06-23 18:28:47,2018-07-18,carrier_before_approval
16ee19fe4df0a090015e2fa16f3bf3e0,delivered,2018-04-23 10:13:38,2018-04-24 18:39:58,2018-04-24 18:34:54,2018-05-02 19:33:37,2018-05-22,carrier_before_approval
e1bea0700731c9179b4e7e2e0183aa14,delivered,2018-08-03 15:37:48,2018-08-03 15:55:20,2018-08-03 15:09:00,2018-08-08 20:28:35,2018-08-15,carrier_before_approval
a75dc59fb32aa2b2ba7db8573eabd774,delivered,2018-07-04 18:32:44,2018-07-05 16:30:53,2018-07-05 14:10:00,2018-07-09 17:48:53,2018-07-24,carrier_before_approval
9d53272cfdce55bd62a920f66ad66e47,delivered,2018-07-04 14:47:16,2018-07-05 16:32:52,2018-07-05 12:23:00,2018-07-09 23:07:19,2018-08-01,carrier_before_approval
c13a062c19003147450d2f42e7b7239b,delivered,2018-07-04 23:39:56,2018-07-05 16:32:44,2018-07-05 14:15:00,2018-07-06 15:45:00,2018-07-17,carrier_before_approval
a103ca0d5926c0afb6a2892545f93a7c,delivered,2018-05-16 14:37:16,2018-05-16 15:18:06,2018-05-16 14:05:00,2018-06-02 17:27:55,2018-06-07,carrier_before_approval
2222dbaded2c9c8406d1cbdeae118948,delivered,2018-07-03 08:30:36,2018-07-05 16:32:56,2018-07-05 13:25:00,2018-07-10 17:52:28,2018-07-19,carrier_before_approval
35df0cf1d7650c5c0ad88837c4dfde89,delivered,2018-07-04 11:02:43,2018-07-05 16:13:16,2018-07-05 14:05:00,2018-07-10 15:28:43,2018-07-24,carrier_before_approval
0132f39e8ad9b42ad2d41c847f44c0ed,delivered,2018-07-05 14:49:56,2018-07-05 16:22:32,2018-07-05 14:58:00,2018-07-06 21:09:08,2018-07-18,carrier_before_approval
a729a5577a90047af954bb2210ebca66,delivered,2018-07-23 10:52:58,2018-07-28 23:30:57,2018-07-25 14:12:00,2018-07-30 19:05:09,2018-08-02,carrier_before_approval
c0cb48c270009fc128318b2f9eda3bec,delivered,2018-04-22 17:47:10,2018-04-24 18:34:06,2018-04-23 18:02:33,2018-05-04 18:17:35,2018-05-15,carrier_before_approval
19d1e5344936559f5f7b21099fdadd0e,delivered,2018-07-02 16:41:22,2018-07-05 16:14:55,2018-07-04 10:59:00,2018-07-10 17:32:02,2018-07-30,carrier_before_approval
c43d9824271456d761379296996811fc,delivered,2018-07-22 14:46:56,2018-07-23 12:32:44,2018-07-23 11:25:00,2018-07-26 18:46:42,2018-08-06,carrier_before_approval
94854459746ccda5ed3c3440739bb202,delivered,2018-04-20 19:00:01,2018-04-24 18:35:04,2018-04-23 19:23:47,2018-04-26 20:14:49,2018-05-15,carrier_before_approval
6d482de66fa3ace9fc873ae40f19c4a6,delivered,2018-07-20 19:40:40,2018-07-25 23:31:51,2018-07-24 15:31:00,2018-07-30 18:16:51,2018-07-31,carrier_before_approval
65c103df35abbe57462ae508a41fe3a3,delivered,2018-07-03 18:38:29,2018-07-05 16:31:14,2018-07-05 15:51:00,2018-07-12 00:40:57,2018-08-02,carrier_before_approval
722551f92737b15702800d3c63dcda10,delivered,2018-07-04 21:51:47,2018-07-05 16:23:18,2018-07-05 12:23:00,2018-07-11 20:35:39,2018-08-01,carrier_before_approval
a14cb0a59ebadf133edc5ccb9ccfc0e7,delivered,2018-06-26 15:38:05,2018-06-26 15:56:48,2018-06-26 15:18:00,2018-06-28 21:38:33,2018-07-12,carrier_before_approval
4409219388d83b4e077e0537ac46ec0c,delivered,2018-04-21 13:04:58,2018-04-24 18:05:45,2018-04-24 02:07:00,2018-05-11 23:11:38,2018-05-16,carrier_before_approval
33526a04c7941ab386cc410962b171a0,delivered,2018-07-24 13:43:20,2018-07-24 13:55:23,2018-07-24 13:03:00,2018-07-30 12:26:29,2018-08-17,carrier_before_approval
4b8f5652792df716a6e936ae0c78a935,delivered,2017-06-26 12:05:33,2017-07-01 21:33:24,2017-06-26 13:05:19,2017-07-12 19:47:28,2017-08-28,carrier_before_approval
fa962e76e50f3469ae2abfa54e6d5be0,delivered,2018-07-22 13:07:02,2018-07-27 23:30:58,2018-07-24 14:38:00,2018-07-25 18:21:18,2018-07-31,carrier_before_approval
00b4c651133c06fb175123a492f1cac3,delivered,2018-08-17 12:56:21,2018-08-17 14:27:21,2018-08-17 13:54:00,2018-08-23 13:22:44,2018-08-28,carrier_before_approval
37426c9050d76817b80ce7208f081fbd,delivered,2018-04-22 19:48:14,2018-04-24 18:09:44,2018-04-24 02:07:00,2018-04-25 19:26:35,2018-05-07,carrier_before_approval
d9544a5262bc4ab34c701c37a69635c2,delivered,2017-07-30 22:21:37,2017-08-04 11:33:20,2017-08-02 18:22:28,2017-08-14 16:45:09,2017-08-22,carrier_before_approval
518f64553f1bdccfe47ed290584a60a3,delivered,2018-07-04 14:42:06,2018-07-05 16:35:08,2018-07-05 13:29:00,2018-07-07 12:42:00,2018-07-18,carrier_before_approval
d477ea450bb767cf9e8bea5fde7336d8,delivered,2017-04-26 03:54:32,2017-04-27 13:36:39,2017-04-27 10:59:36,2017-05-05 15:23:56,2017-05-15,carrier_before_approval
2a797f1dfd6274ca81b660f4c59d0269,delivered,2018-07-02 21:29:00,2018-07-05 16:09:39,2018-07-04 14:50:00,2018-07-11 20:18:31,2018-07-25,carrier_before_approval
3bef345f66e6215315fa59acd680c863,delivered,2018-07-04 10:52:31,2018-07-05 16:25:43,2018-07-05 14:03:00,2018-07-12 16:04:35,2018-07-27,carrier_before_approval
31baa0ae964c43e70c451e1928483669,delivered,2018-08-23 10:13:22,2018-08-23 10:25:32,2018-08-23 08:54:00,2018-08-25 12:28:46,2018-09-13,carrier_before_approval
666e488ce51569ca13755283bce0e7f0,delivered,2018-04-23 00:26:17,2018-04-24 19:04:44,2018-04-24 16:36:56,2018-05-17 13:47:25,2018-05-09,carrier_before_approval
38144a7c1f1d4d5bffe36063d9fc7df6,delivered,2018-05-03 15:31:48,2018-05-03 16:30:26,2018-05-03 15:34:00,2018-05-09 19:58:29,2018-06-04,carrier_before_approval
4d3fd3b2bf5c3adc542718183a646bac,delivered,2018-04-22 15:59:16,2018-04-24 19:02:04,2018-04-23 19:14:24,2018-05-15 11:28:40,2018-06-04,carrier_before_approval
b5ee9c8a7edd714067ee2db82c6da589,delivered,2018-04-23 12:38:56,2018-04-24 17:28:58,2018-04-24 17:13:05,2018-04-30 21:34:25,2018-05-22,carrier_before_approval
7be2814aa6db9f9f8652edee423f5863,delivered,2018-07-03 09:49:11,2018-07-05 16:40:36,2018-07-03 15:16:00,2018-07-06 12:44:52,2018-07-20,carrier_before_approval
4308e12e9ffac5a442e69838bb90872d,delivered,2018-06-05 13:29:29,2018-06-05 14:31:59,2018-06-05 13:41:00,2018-06-13 01:22:16,2018-07-05,carrier_before_approval
0f4ac89389a25eb2b1d923e4ed43c0a6,delivered,2018-07-04 12:11:44,2018-07-05 16:33:00,2018-07-05 13:41:00,2018-07-14 13:48:37,2018-07-26,carrier_before_approval
966d900084ff48f38516ba0a9bd50cfe,delivered,2017-12-04 09:15:59,2017-12-05 10:30:56,2017-12-04 23:28:03,2017-12-15 00:53:24,2017-12-29,carrier_before_approval
b5b79bbbc8693953906951dad6a55f07,delivered,2018-07-03 12:56:35,2018-07-05 16:31:11,2018-07-05 15:37:00,2018-07-09 23:04:42,2018-08-01,carrier_before_approval
13ccf8b8e58a45adbc06ffb651474fdf,delivered,2018-04-22 18:36:45,2018-04-24 19:17:20,2018-04-23 20:59:06,2018-04-24 21:11:03,2018-05-09,carrier_before_approval
8c603c4cd6c5340bc4892c36e662a0bb,delivered,2018-04-20 20:12:31,2018-04-24 18:16:44,2018-04-24 17:15:50,2018-05-22 14:05:39,2018-05-25,carrier_before_approval
67274e3826cb110f3d0cb45f33c2275e,delivered,2018-07-03 12:31:00,2018-07-05 16:27:40,2018-07-03 15:16:00,2018-07-05 21:58:31,2018-07-16,carrier_before_approval
a99907012a9719344a76cffd42960499,delivered,2017-04-27 21:42:23,2017-04-28 12:53:50,2017-04-28 09:12:53,2017-05-12 13:38:05,2017-06-12,carrier_before_approval
45281486033aa1a5fb951a3cb2105e29,delivered,2018-02-14 23:23:43,2018-02-16 14:30:51,2018-02-15 19:29:01,2018-02-17 17:19:06,2018-03-01,carrier_before_approval
5a45d91a6a45708d28e1f018a24a2607,delivered,2018-04-21 18:35:45,2018-04-24 19:06:34,2018-04-23 17:27:42,2018-04-26 17:58:26,2018-05-21,carrier_before_approval
fda1a539f5eb9cb47272718d3b833f79,delivered,2018-04-21 16:19:21,2018-04-24 18:34:08,2018-04-24 16:32:14,2018-05-02 16:36:53,2018-05-17,carrier_before_approval
654da57158d96035814657b5143bb11b,delivered,2017-06-11 20:03:52,2017-06-16 23:33:49,2017-06-12 14:52:53,2017-07-03 16:16:46,2017-07-10,carrier_before_approval
89db72753850524e71c11a2531aef8b8,delivered,2018-01-30 15:54:34,2018-02-04 23:31:38,2018-01-31 21:24:06,2018-02-15 22:39:46,2018-02-26,carrier_before_approval
19ac9c16a1ba1aad8f39aee10e7daef2,delivered,2018-04-20 13:27:24,2018-04-24 18:57:07,2018-04-23 23:25:30,2018-04-30 19:58:51,2018-05-16,carrier_before_approval
fcb9ec0e86e6d326a21a96c2008c8610,delivered,2018-08-16 16:28:13,2018-08-16 16:49:04,2018-08-16 16:27:00,2018-08-20 19:54:47,2018-09-03,carrier_before_approval
4ee4c7c2fa34f8e2a66accd827f53d1f,delivered,2018-07-02 16:04:03,2018-07-05 16:15:55,2018-07-03 13:35:00,2018-07-06 11:03:24,2018-07-25,carrier_before_approval
5b9075f2428968c2587dad5024af0f63,delivered,2018-06-26 11:24:48,2018-06-26 11:35:59,2018-06-26 10:58:00,2018-07-12 14:37:43,2018-07-25,carrier_before_approval
b367cc1437c9d0b2794f759930e61eba,delivered,2018-04-21 09:43:04,2018-04-24 18:42:20,2018-04-23 22:28:54,2018-04-28 15:03:18,2018-05-30,carrier_before_approval
0467205a89711e4ec8e70ef2277e3287,delivered,2018-07-03 10:30:52,2018-07-05 16:40:30,2018-07-03 13:12:00,2018-07-04 22:42:41,2018-07-16,carrier_before_approval
22648d496637318d8713a49b4e628a87,delivered,2018-07-30 13:55:11,2018-08-01 16:31:32,2018-07-31 14:07:00,2018-08-02 19:47:49,2018-08-09,carrier_before_approval
e9136cf586a5b6aecf6fcd804542772c,delivered,2018-04-21 15:00:13,2018-04-24 18:58:58,2018-04-23 22:34:49,2018-04-24 22:51:47,2018-05-04,carrier_before_approval
3f35998ab9e335d4bbce362585565265,delivered,2018-06-27 12:13:43,2018-06-28 08:50:49,2018-06-28 08:10:00,2018-07-11 14:56:38,2018-08-03,carrier_before_approval
c50c0ae5e7fcdb752cc2d1c9e357c82b,delivered,2018-04-22 21:32:09,2018-04-24 17:13:21,2018-04-24 16:10:45,2018-05-10 19:18:39,2018-05-21,carrier_before_approval
505b77e04872f9f03ae71d4f75f43af4,delivered,2018-07-03 17:32:52,2018-07-05 16:31:43,2018-07-04 08:41:00,2018-07-05 23:26:46,2018-07-16,carrier_before_approval
95811675a89b66659996da5285a021db,delivered,2018-08-09 11:07:40,2018-08-09 15:25:22,2018-08-09 13:37:00,2018-08-14 16:21:43,2018-08-23,carrier_before_approval
472ef9d922172a83923731547a53978f,delivered,2018-04-22 09:29:31,2018-04-24 19:02:00,2018-04-23 19:28:40,2018-05-14 22:08:47,2018-05-21,carrier_before_approval
b59907afa60164e884ce406116efc58d,delivered,2018-07-02 08:44:56,2018-07-05 16:13:12,2018-07-05 12:45:00,2018-07-10 22:31:55,2018-07-20,carrier_before_approval
ad0c8220f99f61bf17c26f4732bda83a,delivered,2018-07-05 14:46:33,2018-07-05 16:22:32,2018-07-05 15:50:00,2018-07-13 01:11:53,2018-08-01,carrier_before_approval
af00499b52c61ba01c141aa619499861,delivered,2018-07-01 13:48:36,2018-07-05 16:03:55,2018-07-03 15:45:00,2018-07-11 17:48:46,2018-07-17,carrier_before_approval
1046a71a57b33b4a92f9f932237f1ab0,delivered,2018-07-31 13:56:17,2018-07-31 14:05:11,2018-07-31 12:57:00,2018-08-03 17:12:13,2018-08-17,carrier_before_approval
73e85a295c3028a2283eb8182a8ac56b,delivered,2018-07-30 15:43:54,2018-08-02 13:42:54,2018-07-31 12:57:00,2018-08-27 21:54:40,2018-08-22,carrier_before_approval
f19c25c87bfad3bc229897611b142a7f,delivered,2018-06-18 16:06:06,2018-06-19 16:25:38,2018-06-19 14:12:00,2018-06-23 12:56:32,2018-07-12,carrier_before_approval
1388e91d7d43769d6bd71f89a48a2929,delivered,2018-06-18 14:04:50,2018-06-18 14:19:43,2018-06-18 12:22:00,2018-06-25 22:08:40,2018-07-16,carrier_before_approval
602a6242ac1fe2355d3e0ae1d53bf538,delivered,2018-04-23 10:12:07,2018-04-24 18:04:44,2018-04-23 20:18:31,2018-04-30 23:51:21,2018-05-14,carrier_before_approval
9f7474d5eab299f291d474286d5272ca,delivered,2018-04-21 20:34:52,2018-04-24 18:40:36,2018-04-23 23:12:34,2018-04-27 17:18:50,2018-05-22,carrier_before_approval
09a5c8d751662bfb96c5a3307619cb36,delivered,2018-07-30 15:38:45,2018-08-02 13:43:20,2018-08-02 13:23:00,2018-08-03 14:03:49,2018-08-13,carrier_before_approval
7dda251cd0ccf3b0e0ff56d62b779fdc,delivered,2017-05-21 08:00:14,2017-05-22 10:41:43,2017-05-22 10:40:10,2017-05-23 08:49:42,2017-06-02,carrier_before_approval
d8148e06f2f2b366a0c8df064103223b,delivered,2018-04-23 11:35:48,2018-04-24 19:24:14,2018-04-24 18:09:01,2018-04-30 23:12:19,2018-05-21,carrier_before_approval
b886aff8576c2f1f035c507ba7fd6a9c,delivered,2018-04-20 16:29:38,2018-04-24 19:23:55,2018-04-23 20:46:37,2018-05-03 21:45:47,2018-05-23,carrier_before_approval
ecd1661658d34312cf9ac2bf34ba3b6b,delivered,2018-06-30 18:49:36,2018-07-05 16:25:45,2018-07-03 11:46:00,2018-07-05 12:58:37,2018-07-30,carrier_before_approval
80759217e6015f8b5a0582f6f216bb09,delivered,2018-04-21 22:41:43,2018-04-24 19:17:11,2018-04-24 18:48:37,2018-04-30 15:58:56,2018-05-17,carrier_before_approval
deea565ebe3196a7408232c8bb0ddc0b,delivered,2018-07-22 13:14:45,2018-07-23 11:32:07,2018-07-23 10:29:00,2018-07-24 17:44:38,2018-08-02,carrier_before_approval
1b3b7a453b2e73b50b194401c0da944d,delivered,2018-05-09 13:33:16,2018-05-09 13:51:24,2018-05-09 13:39:00,2018-05-17 17:59:21,2018-05-29,carrier_before_approval
117db2f85d3f438fa92b5e9cb579e7a9,delivered,2018-07-03 09:22:10,2018-07-05 16:24:52,2018-07-03 13:33:00,2018-07-24 20:46:33,2018-07-25,carrier_before_approval
b571f972f69a2f91ebd89ed09a6ebf42,delivered,2018-07-03 00:08:08,2018-07-05 16:07:16,2018-07-05 15:02:00,2018-07-10 23:42:47,2018-07-30,carrier_before_approval
ff3d6fd1b0c2dff1989ae3e6841498bf,delivered,2018-06-26 11:52:13,2018-06-27 09:56:03,2018-06-27 08:59:00,2018-07-02 10:03:13,2018-07-19,carrier_before_approval
36321eba7223a1e5371a446405480aa2,delivered,2017-04-27 00:13:06,2017-04-28 11:46:31,2017-04-28 09:45:02,2017-05-01 10:42:38,2017-06-01,carrier_before_approval
312f43273284b7ab987d5bc4d880d5ef,delivered,2018-07-03 20:17:22,2018-07-05 16:27:45,2018-07-04 13:01:00,2018-07-09 15:40:50,2018-07-27,carrier_before_approval
a23316a0b0209f50c13935e4848e6b68,delivered,2018-04-22 12:30:43,2018-04-24 17:47:28,2018-04-23 19:28:50,2018-04-24 19:47:43,2018-05-07,carrier_before_approval
2a0f332fd6b3b477c16619a99313d29c,delivered,2018-07-03 15:56:18,2018-07-05 16:32:59,2018-07-04 14:06:00,2018-07-05 17:31:46,2018-07-16,carrier_before_approval
720eff52272ce75d967e9a8f382681f3,delivered,2018-07-03 23:33:31,2018-07-05 16:31:13,2018-07-04 15:11:00,2018-07-12 19:21:49,2018-07-17,carrier_before_approval
f2a150c813c1eb96fd1883c1ed8fd9e5,delivered,2018-06-19 10:14:30,2018-06-19 10:37:37,2018-06-19 10:14:00,2018-06-27 17:04:42,2018-07-24,carrier_before_approval
44ac5be3803a136ad51df67f789a2dab,delivered,2018-04-20 09:01:16,2018-04-24 18:35:57,2018-04-24 01:17:50,2018-04-25 01:30:59,2018-05-07,carrier_before_approval
9f40e393aa9198eec21f6c89f378da4c,delivered,2018-06-25 16:02:53,2018-06-27 09:11:27,2018-06-27 07:56:00,2018-06-29 15:28:52,2018-07-17,carrier_before_approval
4dcf36a6420bf67ae5326a294ef1bcc3,delivered,2018-07-03 09:36:25,2018-07-05 16:27:36,2018-07-04 06:48:00,2018-07-11 22:37:53,2018-07-20,carrier_before_approval
2ea06e4e577c7be86e2e35ab0d7e74b8,delivered,2018-05-09 13:14:53,2018-05-09 13:35:00,2018-05-09 12:52:00,2018-05-15 15:38:51,2018-05-28,carrier_before_approval
e9deefc5724bd9c035dc3727fa4ad4d0,delivered,2018-04-22 15:06:51,2018-04-24 18:12:14,2018-04-24 15:51:30,2018-05-07 11:38:37,2018-05-25,carrier_before_approval
e23c9dcc304042fa90d538be679fa68d,delivered,2018-06-13 11:41:23,2018-06-13 13:31:40,2018-06-13 09:53:00,2018-06-25 13:57:31,2018-07-11,carrier_before_approval
9065442ba82e20a8ec900872056f9b35,delivered,2018-04-23 16:45:47,2018-04-24 18:01:17,2018-04-24 17:28:58,2018-05-09 21:41:42,2018-05-17,carrier_before_approval
a4220c184ed6700f8516552b2cb3c20d,delivered,2018-04-22 14:57:48,2018-04-24 18:04:45,2018-04-23 20:30:49,2018-05-14 22:55:54,2018-05-14,carrier_before_approval
94dcbb5ca9d603177841a40f3d630483,delivered,2018-07-04 17:41:00,2018-07-05 16:32:52,2018-07-05 13:08:00,2018-07-10 18:08:35,2018-07-30,carrier_before_approval
4b2dcf714729a31ae2d3b69b1dd35629,delivered,2018-04-21 13:33:05,2018-04-24 18:54:31,2018-04-23 19:32:08,2018-04-30 17:08:38,2018-05-23,carrier_before_approval
9142e38d4f7b7cf458a1eb8ee2b52157,delivered,2018-07-03 23:00:59,2018-07-05 16:32:35,2018-07-04 11:28:00,2018-07-12 15:41:43,2018-08-01,carrier_before_approval
9dafdbeb6a7b7240bc32fd6861c42f54,delivered,2018-06-07 13:02:12,2018-06-07 13:18:07,2018-06-07 12:02:00,2018-06-13 23:12:06,2018-07-05,carrier_before_approval
